0	0.7586
1	0.0217
2	0.0094
3	0.0073
4	0.0073
5	0.0074
6	0.0074
7	0.0081
8	0.0085
9	0.0094
10	0.0098
11	0.009
12	0.0091
13	0.0094
14	0.0097
15	0.0095
16	0.01
17	0.0108
18	0.0117
19	0.0112
20	0.0113
21	0.0111
22	0.0127
23	0.012
24	0.013
25	0.0131
26	0.0138
27	0.0143
28	0.0138
29	0.0139
30	0.0133
31	0.0148
32	0.015
33	0.0154
34	0.015
35	0.0165
36	0.0165
37	0.0173
38	0.015
39	0.0167
40	0.0145
41	0.016
42	0.0138
43	0.0153
44	0.0161
45	0.0161
46	0.0167
47	0.0186
48	0.0176
49	0.0187
50	0.0178
51	0.0198
52	0.0181
53	0.0201
54	0.0166
55	0.0168
56	0.0163
57	0.0171
58	0.0173
59	0.02
60	0.0174
61	0.0177
62	0.0188
63	0.0187
64	0.0164
65	0.0174
66	0.0187
67	0.019
68	0.0199
69	0.0197
70	0.0204
71	0.0206
72	0.0221
73	0.0196
74	0.0198
75	0.0203
76	0.019
77	0.0209
78	0.0188
79	0.0208
80	0.0197
81	0.0192
82	0.0191
83	0.0203
84	0.0223
85	0.0237
86	0.0249
87	0.0243
88	0.0246
89	0.0215
90	0.0254
91	0.0201
92	0.0229
93	0.0211
94	0.0237
95	0.0219
96	0.0213
97	0.0213
98	0.0209
99	0.0239
100	0.0209
101	0.0224
102	0.0244
103	0.0216
104	0.0222
105	0.0223
106	0.0223
107	0.0233
108	0.0232
109	0.0232
110	0.0216
111	0.0231
112	0.0225
113	0.0221
114	0.025
115	0.0244
116	0.028
117	0.0263
118	0.0309
119	0.0294
120	0.0306
121	0.0275
122	0.0271
123	0.0248
124	0.0228
125	0.0245
126	0.0253
127	0.0232
128	0.0235
129	0.0229
130	0.0236
131	0.0243
132	0.0238
133	0.0236
134	0.0231
135	0.0248
136	0.021
137	0.0223
138	0.0226
139	0.0233
140	0.024
141	0.0239
142	0.0244
143	0.0242
144	0.0222
145	0.0227
146	0.0199
147	0.0203
148	0.0178
149	0.0192
150	0.0193
151	0.0184
152	0.0193
153	0.0212
154	0.0241
155	0.0211
156	0.0228
157	0.0216
158	0.021
159	0.0219
160	0.0211
161	0.0215
162	0.0208
163	0.0221
164	0.0213
165	0.0191
166	0.0198
167	0.0169
168	0.0159
169	0.0166
170	0.0164
171	0.0161
172	0.0158
173	0.0164
174	0.0162
175	0.0165
176	0.0167
177	0.0161
178	0.0156
179	0.0167
180	0.0162
181	0.0162
182	0.0168
183	0.0166
184	0.0172
185	0.017
186	0.0163
187	0.0163
188	0.0153
189	0.0155
190	0.0148
191	0.0153
192	0.015
193	0.0157
194	0.0157
195	0.0137
196	0.0134
197	0.0129
198	0.0122
199	0.0118
200	0.0118
201	0.0123
202	0.0127
203	0.0123
204	0.0129
205	0.0124
206	0.0122
207	0.0122
208	0.0124
209	0.0126
210	0.013
211	0.0132
212	0.0131
213	0.0146
214	0.0133
215	0.0149
216	0.0137
217	0.0139
218	0.0138
219	0.0144
220	0.0134
221	0.0138
222	0.014
223	0.0141
224	0.015
225	0.0143
226	0.014
227	0.0142
228	0.0153
229	0.0144
230	0.0158
231	0.0144
232	0.0154
233	0.0153
234	0.0157
235	0.0145
236	0.0144
237	0.0151
238	0.0136
239	0.0131
240	0.0132
241	0.0128
242	0.0131
243	0.0129
244	0.0123
245	0.012
246	0.0126
247	0.0125
248	0.0124
249	0.0124
250	0.0126
251	0.0133
252	0.0124
253	0.0135
254	0.0131
255	0.0149
256	0.0123
257	0.0114
258	0.0112
259	0.011
260	0.0109
261	0.0107
262	0.0107
263	0.0107
264	0.0107
265	0.0107
266	0.0107
267	0.0107
268	0.0107
269	0.0107
270	0.0107
271	0.0107
272	0.0107
273	0.0107
274	0.0107
275	0.0107
276	0.0107
277	0.0107
278	0.0107
279	0.0107
280	0.0107
281	0.0107
282	0.0107
283	0.0107
284	0.0107
285	0.0107
286	0.0107
287	0.0107
288	0.0107
289	0.0107
290	0.0107
291	0.0107
292	0.0107
293	0.0107
294	0.0107
295	0.0107
296	0.0107
297	0.0107
298	0.0107
299	0.0107
300	0.0107
301	0.0107
302	0.0107
303	0.0107
304	0.0107
305	0.0107
306	0.0107
307	0.0107
308	0.0107
309	0.0107
310	0.0107
311	0.0107
312	0.0107
313	0.0107
314	0.0107
315	0.0107
316	0.0107
317	0.0107
318	0.0107
319	0.0107
320	0.0107
321	0.0107
322	0.0107
323	0.0107
324	0.0107
325	0.0107
326	0.0107
327	0.0107
328	0.0107
329	0.0107
330	0.0107
331	0.0107
332	0.0107
333	0.0107
334	0.0107
335	0.0107
336	0.0107
337	0.0107
338	0.0107
339	0.0107
340	0.0107
341	0.0107
342	0.0107
343	0.0107
344	0.0107
345	0.0107
346	0.0107
347	0.0107
348	0.0107
349	0.0107
350	0.0107
351	0.0107
352	0.0107
353	0.0107
354	0.0107
355	0.0107
356	0.0107
357	0.0107
358	0.0107
359	0.0107
360	0.0107
361	0.0107
362	0.0107
363	0.0107
364	0.0107
365	0.0107
366	0.0107
367	0.0107
368	0.0107
369	0.0107
370	0.0107
371	0.0107
372	0.0107
373	0.0107
374	0.0107
375	0.0107
376	0.0107
377	0.0107
378	0.0107
379	0.0107
380	0.0107
381	0.0107
382	0.0107
383	0.0107
384	0.0107
385	0.0107
386	0.0107
387	0.0107
388	0.0107
389	0.0107
390	0.0107
391	0.0107
392	0.0107
393	0.0107
394	0.0107
395	0.0107
396	0.0107
397	0.0107
398	0.0107
399	0.0107
400	0.0107
401	0.0107
402	0.0107
403	0.0107
404	0.0107
405	0.0107
406	0.0107
407	0.0107
408	0.0107
409	0.0107
410	0.0107
411	0.0107
412	0.0107
413	0.0107
414	0.0107
415	0.0107
416	0.0107
417	0.0107
418	0.0107
419	0.0107
420	0.0107
421	0.0107
422	0.0107
423	0.0107
424	0.0107
425	0.0107
426	0.0107
427	0.0107
428	0.0107
429	0.0107
430	0.0107
431	0.0107
432	0.0107
433	0.0107
434	0.0107
435	0.0107
436	0.0107
437	0.0107
438	0.0107
439	0.0107
440	0.0107
441	0.0107
442	0.0107
443	0.0107
444	0.0107
445	0.0107
446	0.0107
447	0.0107
448	0.0107
449	0.0107
450	0.0107
451	0.0107
452	0.0107
453	0.0107
454	0.0107
455	0.0107
456	0.0107
457	0.0107
458	0.0107
459	0.0107
460	0.0107
461	0.0107
462	0.0107
463	0.0107
464	0.0107
465	0.0107
466	0.0107
467	0.0107
468	0.0107
469	0.0107
470	0.0107
471	0.0107
472	0.0107
473	0.0107
474	0.0107
475	0.0107
476	0.0107
477	0.0107
478	0.0107
479	0.0107
480	0.0107
481	0.0107
482	0.0107
483	0.0107
484	0.0107
485	0.0107
486	0.0107
487	0.0107
488	0.0107
489	0.0107
490	0.0107
491	0.0107
492	0.0107
493	0.0107
494	0.0107
495	0.0107
496	0.0107
497	0.0107
498	0.0107
499	0.0107
500	0.0107
501	0.0107
502	0.0107
503	0.0107
504	0.0107
505	0.0107
506	0.0107
507	0.0107
508	0.0107
509	0.0107
510	0.0107
511	0.0107
512	0.0107
513	0.0107
514	0.0107
515	0.0107
516	0.0107
517	0.0107
518	0.0107
519	0.0107
520	0.0107
521	0.0107
522	0.0107
523	0.0107
524	0.0107
525	0.0107
526	0.0107
527	0.0107
528	0.0107
529	0.0107
530	0.0107
531	0.0107
532	0.0107
533	0.0107
534	0.0107
535	0.0107
536	0.0107
537	0.0107
538	0.0107
539	0.0107
540	0.0107
541	0.0107
542	0.0107
543	0.0107
544	0.0107
545	0.0107
546	0.0107
547	0.0107
548	0.0107
549	0.0107
550	0.0107
551	0.0107
552	0.0107
553	0.0107
554	0.0107
555	0.0107
556	0.0107
557	0.0107
558	0.0107
559	0.0107
560	0.0107
561	0.0107
562	0.0107
563	0.0107
564	0.0107
565	0.0107
566	0.0107
567	0.0107
568	0.0107
569	0.0107
570	0.0107
571	0.0107
572	0.0107
573	0.0107
574	0.0107
575	0.0107
576	0.0107
577	0.0107
578	0.0107
579	0.0107
580	0.0107
581	0.0107
582	0.0107
583	0.0107
584	0.0107
585	0.0107
586	0.0107
587	0.0107
588	0.0107
589	0.0107
590	0.0107
591	0.0107
592	0.0107
593	0.0107
594	0.0107
595	0.0107
596	0.0107
597	0.0107
598	0.0107
599	0.0107
600	0.0107
601	0.0107
602	0.0107
603	0.0107
604	0.0107
605	0.0107
606	0.0107
607	0.0107
608	0.0107
609	0.0107
610	0.0107
611	0.0107
612	0.0107
613	0.0107
614	0.0107
615	0.0107
616	0.0107
617	0.0107
618	0.0107
619	0.0107
620	0.0107
621	0.0107
622	0.0107
623	0.0107
624	0.0107
625	0.0107
626	0.0107
627	0.0107
628	0.0107
629	0.0107
630	0.0107
631	0.0107
632	0.0107
633	0.0107
634	0.0107
635	0.0107
636	0.0107
637	0.0107
638	0.0107
639	0.0107
640	0.0107
641	0.0107
642	0.0107
643	0.0107
644	0.0107
645	0.0107
646	0.0107
647	0.0107
648	0.0107
649	0.0107
650	0.0107
651	0.0107
652	0.0107
653	0.0107
654	0.0107
655	0.0107
656	0.0107
657	0.0107
658	0.0107
659	0.0107
660	0.0107
661	0.0107
662	0.0107
663	0.0107
664	0.0107
665	0.0107
666	0.0107
667	0.0107
668	0.0107
669	0.0107
670	0.0107
671	0.0107
672	0.0107
673	0.0107
674	0.0107
675	0.0107
676	0.0107
677	0.0107
678	0.0107
679	0.0107
680	0.0107
681	0.0107
682	0.0107
683	0.0107
684	0.0107
685	0.0107
686	0.0107
687	0.0107
688	0.0107
689	0.0107
690	0.0107
691	0.0107
692	0.0107
693	0.0107
694	0.0107
695	0.0107
696	0.0107
697	0.0107
698	0.0107
699	0.0107
700	0.0107
701	0.0107
702	0.0107
703	0.0107
704	0.0107
705	0.0107
706	0.0107
707	0.0107
708	0.0107
709	0.0107
710	0.0107
711	0.0107
712	0.0107
713	0.0107
714	0.0107
715	0.0107
716	0.0107
717	0.0107
718	0.0107
719	0.0107
720	0.0107
721	0.0107
722	0.0107
723	0.0107
724	0.0107
725	0.0107
726	0.0107
727	0.0107
728	0.0107
729	0.0107
730	0.0107
731	0.0107
732	0.0107
733	0.0107
734	0.0107
735	0.0107
736	0.0107
737	0.0107
738	0.0107
739	0.0107
740	0.0107
741	0.0107
742	0.0107
743	0.0107
744	0.0107
745	0.0107
746	0.0107
747	0.0107
748	0.0107
749	0.0107
750	0.0107
751	0.0107
752	0.0107
753	0.0107
754	0.0107
755	0.0107
756	0.0107
757	0.0107
758	0.0107
759	0.0107
760	0.0107
761	0.0107
762	0.0107
763	0.0107
764	0.0107
765	0.0107
766	0.0107
767	0.0107
768	0.0107
769	0.0107
770	0.0107
771	0.0107
772	0.0107
773	0.0107
774	0.0107
775	0.0107
776	0.0107
777	0.0107
778	0.0107
779	0.0107
780	0.0107
781	0.0107
782	0.0107
783	0.0107
784	0.0107
785	0.0107
786	0.0107
787	0.0107
788	0.0107
789	0.0107
790	0.0107
791	0.0107
792	0.0107
793	0.0107
794	0.0107
795	0.0107
796	0.0107
797	0.0107
798	0.0107
799	0.0107
800	0.0107
801	0.0107
802	0.0107
803	0.0107
804	0.0107
805	0.0107
806	0.0107
807	0.0107
808	0.0107
809	0.0107
810	0.0107
811	0.0107
812	0.0107
813	0.0107
814	0.0107
815	0.0107
816	0.0107
817	0.0107
818	0.0107
819	0.0107
820	0.0107
821	0.0107
822	0.0107
823	0.0107
824	0.0107
825	0.0107
826	0.0107
827	0.0107
828	0.0107
829	0.0107
830	0.0107
831	0.0107
832	0.0107
833	0.0107
834	0.0107
835	0.0107
836	0.0107
837	0.0107
838	0.0107
839	0.0107
840	0.0107
841	0.0107
842	0.0107
843	0.0107
844	0.0107
845	0.0107
846	0.0107
847	0.0107
848	0.0107
849	0.0107
850	0.0107
851	0.0107
852	0.0107
853	0.0107
854	0.0107
855	0.0107
856	0.0107
857	0.0107
858	0.0107
859	0.0107
860	0.0107
861	0.0107
862	0.0107
863	0.0107
864	0.0107
865	0.0107
866	0.0107
867	0.0107
868	0.0107
869	0.0107
870	0.0107
871	0.0107
872	0.0107
873	0.0107
874	0.0107
875	0.0107
876	0.0107
877	0.0107
878	0.0107
879	0.0107
880	0.0107
881	0.0107
882	0.0107
883	0.0107
884	0.0107
885	0.0107
886	0.0107
887	0.0107
888	0.0107
889	0.0107
890	0.0107
891	0.0107
892	0.0107
893	0.0107
894	0.0107
895	0.0107
896	0.0107
897	0.0107
898	0.0107
899	0.0107
900	0.0107
901	0.0107
902	0.0107
903	0.0107
904	0.0107
